Hakusana	Sanaluokat	count
aukio	substantiivi	7732
salaisuus	substantiivi	7732
vaihtelu	substantiivi	7730
käsittämätön	adjektiivi	7727
muisti	substantiivi	7723
luotettava	adjektiivi	7722
monta	pronomini	7717
rikoskomisario	substantiivi	7713
nuoruus	substantiivi	7705
prikaati	substantiivi	7705
rajanylityspaikka	substantiivi	7704
vaalia	verbi	7699
vahvistus	substantiivi	7693
määräaika	substantiivi	7691
aie	substantiivi	7690
toiseksi	adverbi	7686
lentäjä	substantiivi	7680
valtavasti	adverbi	7678
kulttuuriministeriö	substantiivi	7674
sportti	substantiivi	7668
baari	substantiivi*	7663
sittenkin	adverbi	7662
aikakausi	substantiivi	7661
pahoin	adverbi	7660
tahko	substantiivi	7659
kuoro	substantiivi	7657
tulitauko	substantiivi	7657
toistainen	adjektiivi	7649
terassi	substantiivi	7640
lähipiiri	substantiivi	7635
satsata	verbi	7634
kiivas	adjektiivi	7630
suorastaan	adverbi	7629
draama	substantiivi	7625
viereen	postpositio, adverbi	7622
päähenkilö	substantiivi	7618
jyrkkä	adjektiivi	7615
seikka	substantiivi	7614
startata	verbi	7613
johdattaa	verbi	7609
teltta	substantiivi	7609
tulija	substantiivi	7602
ensihoito	substantiivi	7598
asu	substantiivi	7595
kasvatus	substantiivi	7591
huoltaja	substantiivi	7582
kaivosyhtiö	substantiivi	7582
traktori	substantiivi	7580
yksinäinen	adjektiivi	7578
kimppuun	postpositio	7577
vaativa	adjektiivi	7567
tuska	substantiivi	7563
ennätyksellinen	adjektiivi	7561
tanskalainen	adjektiivi, substantiivi	7558
olympiakulta	substantiivi	7557
mielenkiinto	substantiivi	7553
ruokkia	verbi	7553
leimata	verbi	7552
kynttilä	substantiivi	7546
saalis	substantiivi	7545
instituutti	substantiivi	7523
työehtosopimus	substantiivi	7519
ihailla	verbi	7512
jymy	substantiivi	7506
pro	prepositio, adjektiivi, substantiivi	7506
vessa	substantiivi	7502
senaatti	substantiivi	7499
vertailla	verbi	7487
nojata	verbi	7483
ruokakauppa	substantiivi	7482
nuoriso	substantiivi	7470
liittokansleri	substantiivi	7467
todistaja	substantiivi	7462
avaruus	substantiivi	7453
venäjä	substantiivi	7452
turpa	substantiivi*	7450
rahasto	substantiivi	7448
elinkeinoministeriö	substantiivi	7447
tehokkaasti	adverbi	7445
lähtökohtaisesti	adverbi	7439
tupakka	substantiivi	7419
lupaava	adjektiivi	7417
hattutemppu	substantiivi	7414
keskinäinen	adjektiivi	7413
osuuspankki	substantiivi	7412
virta	substantiivi	7409
henkisesti	adverbi	7406
kärkipaikka	substantiivi	7406
tennis	substantiivi	7405
seteli	substantiivi	7402
varas	substantiivi	7397
avausottelu	substantiivi	7393
sinfonia	substantiivi	7393
jyrätä	verbi	7391
katastrofi	substantiivi	7391
nopeuttaa	verbi	7389
pohjoismaa	substantiivi	7386
syrjäyttää	verbi	7386
lassi	substantiivi	7379
vastine	substantiivi	7378
vaalitulos	substantiivi	7375
vakaa	adjektiivi	7375
oikeusministeriö	substantiivi	7373
vähennys	substantiivi	7372
korpi	substantiivi	7370
ruokavalio	substantiivi	7369
tiedostaa	verbi	7360
tiiviisti	adverbi	7360
ruuhkautua	verbi	7359
vuosittainen	adjektiivi	7347
pikkuhiljaa	adverbi	7345
avain	substantiivi	7343
identiteetti	substantiivi	7342
huippukokous	substantiivi	7337
eläkeläinen	substantiivi	7336
piispa	substantiivi	7335
salata	verbi	7333
samankaltainen	adjektiivi	7331
kauhea	adjektiivi, substantiivi	7327
kävijämäärä	substantiivi	7327
moittia	verbi	7327
upottaa	verbi	7324
tuulivoima	substantiivi	7323
veljekset	substantiivi	7320
surkea	adjektiivi	7317
uhkaus	substantiivi	7315
takki	substantiivi	7314
korjaustyö	substantiivi	7303
tasaisesti	adverbi	7303
poissaolo	substantiivi	7302
kumma	substantiivi, adjektiivi	7301
maakuntajohtaja	substantiivi	7294
viereinen	adjektiivi	7286
toissa	adjektiivi	7283
naapurimaa	substantiivi	7282
rikkoutua	verbi	7282
inhimillinen	adjektiivi	7281
yhteenotto	substantiivi	7280
uimari	substantiivi	7277
sateinen	adjektiivi	7274
karjalainen	substantiivi, adjektiivi	7272
akuutti	adjektiivi, substantiivi	7270
kotikaupunki	substantiivi	7270
varaan	postpositio	7268
peruuntua	verbi	7264
perustuslakivaliokunta	substantiivi	7260
kunnostus	substantiivi	7252
puoleen	postpositio	7252
kaksinkertainen	adjektiivi	7250
kunnantalo	substantiivi	7244
vannas	substantiivi	7244
pallonhallinta	substantiivi	7242
valtakunnallisesti	adverbi	7238
isännöidä	verbi	7232
pentu	substantiivi	7231
löytö	substantiivi	7230
ruotsinkielinen	adjektiivi	7221
syytös	substantiivi	7215
puheenvuoro	substantiivi	7210
asetelma	substantiivi	7208
plussa	substantiivi	7207
massa	substantiivi	7204
vallita	verbi	7199
kehitysvammainen	adjektiivi, substantiivi	7198
muslimi	substantiivi	7195
vailla	postpositio, prepositio, adverbi	7185
vähiten	adverbi	7183
ulkonäkö	substantiivi	7181
alkuerä	substantiivi	7176
kannabis	substantiivi	7176
lisäys	substantiivi	7175
muutoin	adverbi	7172
nimetön	adjektiivi, substantiivi	7172
verottaja	substantiivi	7172
harkinta	substantiivi	7171
kauas	adverbi	7169
luultavasti	adverbi	7164
nykypäivä	substantiivi	7158
mielenterveys	substantiivi	7157
kori	substantiivi	7154
nenä	substantiivi	7153
mutka	substantiivi	7145
tehohoito	substantiivi	7143
yhdistelmä	substantiivi	7141
karkottaa	verbi	7139
talvinen	adjektiivi	7139
sieni	substantiivi	7136
kilpailuttaa	verbi	7134
työtehtävä	substantiivi	7132
varalta	postpositio, adverbi	7132
säästyä	verbi	7131
säännöllinen	adjektiivi	7127
sisältä	adverbi, postpositio	7126
ongelmallinen	adjektiivi	7125
mittakaava	substantiivi	7121
pätkä	substantiivi	7121
sotkea	verbi	7112
sattuma	substantiivi	7111
lappilainen	adjektiivi, substantiivi	7110
oksa	substantiivi	7110
päivähoito	substantiivi	7110
ahdas	adjektiivi	7109
rento	adjektiivi	7109
julki	adverbi	7106
häpeä	substantiivi	7097
rangaistuspotku	substantiivi	7095
myöhästyä	verbi	7094
vainio	substantiivi	7091
sallittu	adjektiivi	7088
parikymmentä	numeraali	7084
ajanvaraus	substantiivi	7082
virheellinen	adjektiivi	7080
levottomuus	substantiivi	7070
lentoliikenne	substantiivi	7069
nälkä	substantiivi	7069
psykologi	substantiivi	7068
leveä	adjektiivi	7067
dosentti	substantiivi	7065
sosiaalidemokraatti	substantiivi	7054
lenkki	substantiivi	7053
pääluottamusmies	substantiivi	7052
maantie	substantiivi	7051
sulkeutua	verbi	7049
kesto	substantiivi	7048
kuntoutus	substantiivi	7046
alkulohko	substantiivi	7045
pelottava	adjektiivi	7037
paksu	adjektiivi, substantiivi	7024
vaaratilanne	substantiivi	7018
metsästää	verbi	7016
empiä	verbi	7015
mopo	substantiivi*	7014
metsäteollisuus	substantiivi	7012
tutkimuslaitos	substantiivi	7012
viha	substantiivi	7012
vaunu	substantiivi	7004
pukea	verbi	6999
kaula	substantiivi	6998
tukija	substantiivi	6997
ilkivalta	substantiivi	6995
parveke	substantiivi	6990
äidinkieli	substantiivi	6981
työmarkkinat	substantiivi	6980
menneisyys	substantiivi	6975
luvaton	adjektiivi	6970
verotulo	substantiivi	6969
dokumenttielokuva	substantiivi	6968
syöminen	substantiivi	6962
tekstiviesti	substantiivi	6962
etappi	substantiivi	6958
nimimerkki	substantiivi	6955
metro	substantiivi	6950
ylin	adjektiivi	6949
jahdata	verbi	6948
kolmonen	substantiivi	6946
niminen	adjektiivi	6945
solisti	substantiivi	6945
yöpyä	verbi	6943
muotoilla	verbi	6942
kanadalainen	adjektiivi, substantiivi	6940
kulmapotku	substantiivi	6940
maila	substantiivi	6936
runko	substantiivi	6936
puukotus	substantiivi	6933
yksitoista	numeraali	6929
hyväksyntä	substantiivi	6928
jatkopaikka	substantiivi	6925
paloasema	substantiivi	6923
henkilökohtaisesti	adverbi	6921
huumausaine	substantiivi	6917
ympäristölupa	substantiivi	6913
tiukentaa	verbi	6912
kohtuuton	adjektiivi	6908
kipeä	adjektiivi, substantiivi	6903
rike	substantiivi	6899
perusopetus	substantiivi	6893
aukko	substantiivi	6888
lakiesitys	substantiivi	6886
vilja	substantiivi	6882
arvostus	substantiivi	6880
kalastus	substantiivi	6878
laajentua	verbi	6873
persoona	substantiivi	6873
murtua	verbi	6872
toistuvasti	adverbi	6871
jäähy	substantiivi	6861
rasistinen	adjektiivi	6856
nopeusrajoitus	substantiivi	6855
kolmikko	substantiivi	6854
potentiaali	substantiivi	6852
ylioppilas	substantiivi	6851
kuormittaa	verbi	6850
tämmöinen	adjektiivi	6850
kiinteä	adjektiivi	6847
ympäristökeskus	substantiivi	6846
vuokrasopimus	substantiivi	6845
nuorukainen	substantiivi	6843
salko	substantiivi	6843
hidastua	verbi	6841
kalenteri	substantiivi	6833
vuosisata	substantiivi	6832
enimmäkseen	adverbi	6824
kide	substantiivi	6824
vaalea	adjektiivi	6824
myöskään	adverbi	6823
rohkaista	verbi	6815
ukkonen	substantiivi	6812
syyllinen	adjektiivi, substantiivi	6804
ylöspäin	adverbi	6804
suunnitteilla	adverbi	6801
lakimuutos	substantiivi	6800
bisnes	substantiivi	6799
sijainen	substantiivi, adjektiivi	6796
vihkiä	verbi	6795
ylinopeus	substantiivi	6795
jäsenyys	substantiivi	6791
kruunu	substantiivi	6789
data	substantiivi	6786
painostaa	verbi	6778
erottua	verbi	6775
liekki	substantiivi	6772
yksityiskohta	substantiivi	6772
metalli	substantiivi	6769
haastateltava	substantiivi	6762
takoa	verbi	6757
tuoli	substantiivi	6754
kuutio	substantiivi	6753
maailmanlaajuinen	adjektiivi	6751
äänestysprosentti	substantiivi	6745
lounas	substantiivi	6735
rangaista	verbi	6733
luu	substantiivi	6731
maisteri	substantiivi	6731
huolettaa	verbi	6729
jakelu	substantiivi	6729
massiivinen	adjektiivi	6718
hollantilainen	adjektiivi, substantiivi	6715
työnteko	substantiivi	6714
ajokeli	substantiivi	6713
hallitusneuvottelut	substantiivi	6711
hävittäjä	substantiivi	6710
irtisanoutua	verbi	6708
kuulija	substantiivi	6704
liikemies	substantiivi	6699
juhlistaa	verbi	6694
navetta	substantiivi	6693
rajavartiosto	substantiivi	6684
vähemmistö	substantiivi	6684
kokki	substantiivi*	6673
ilmakuva	substantiivi	6671
taisto	substantiivi	6670
keskisuomalainen	adjektiivi, substantiivi	6666
ampuja	substantiivi	6665
toivottaa	verbi	6662
huominen	adjektiivi, substantiivi	6661
lunastaa	verbi	6657
lukeutua	verbi	6655
ali	postpositio, adverbi	6653
työstää	verbi	6645
johtopäätös	substantiivi	6643
petos	substantiivi	6643
syrjintä	substantiivi	6642
asemakaava	substantiivi	6641
kerrata	verbi	6641
oikeuttaa	verbi	6640
raketti	substantiivi	6640
kaventaa	verbi	6630
lakimies	substantiivi	6627
moottoripyörä	substantiivi	6624
sarjataulukko	substantiivi	6624
kemiallinen	adjektiivi	6623
parannus	substantiivi	6623
tunkeutua	verbi	6618
kannattavuus	substantiivi	6611
taru	substantiivi	6606
aula	substantiivi	6605
motivaatio	substantiivi	6598
suurlähetystö	substantiivi	6597
järjestäytyä	verbi	6594
loppuviikko	substantiivi	6594
aloitus	substantiivi	6590
meinata	verbi	6590
laillinen	adjektiivi	6589
tyhjillään	adverbi	6585
tutkintapyyntö	substantiivi	6583
vahingoittaa	verbi	6582
niukka	adjektiivi	6579
soittaja	substantiivi	6576
lyhyeen	adverbi	6573
turve	substantiivi	6573
läpimurto	substantiivi	6563
valloittaa	verbi	6559
takaa-ajo	substantiivi	6556
taklaus	substantiivi	6556
etusivu	substantiivi	6555
itsemurha	substantiivi	6549
hakkuu	substantiivi	6548
maaottelu	substantiivi	6539
rikki	adverbi	6538
haastaja	substantiivi	6535
kapasiteetti	substantiivi	6527
poliisiasema	substantiivi	6526
punkki	substantiivi*	6523
kokko	substantiivi*	6512
kävely	substantiivi	6510
ratti	substantiivi*	6501
pahoinpidellä	verbi	6500
rakennusala	substantiivi	6500
alempi	adjektiivi	6495
tämänhetkinen	adjektiivi	6495
keräys	substantiivi	6494
määräraha	substantiivi	6492
läsnäolo	substantiivi	6490
muna	substantiivi	6489
teoria	substantiivi	6487
laukaista	verbi	6486
matto	substantiivi	6486
metsänomistaja	substantiivi	6486
sävy	substantiivi	6484
aikaisin	adverbi	6481
suurlähettiläs	substantiivi	6478
irrottaa	verbi	6474
täsmentää	verbi	6473
koski	substantiivi	6469
turvallisuusneuvosto	substantiivi	6469
ilmaisku	substantiivi	6462
miltei	adverbi	6462
kitara	substantiivi	6461
pystyyn	adverbi	6457
voittoputki	substantiivi	6450
kohdentaa	verbi	6442
märkä	adjektiivi, substantiivi	6442
turhautua	verbi	6441
viiva	substantiivi	6440
taistelija	substantiivi	6439
festari	substantiivi	6436
maanomistaja	substantiivi	6436
siisti	adjektiivi	6430
liikennöidä	verbi	6429
sisäänkäynti	substantiivi	6424
vakuutusyhtiö	substantiivi	6424
hiekka	substantiivi	6420
pyrkimys	substantiivi	6420
taideteos	substantiivi	6419
ulkoistaa	verbi	6412
köyhyys	substantiivi	6409
vaihtoehtoinen	adjektiivi	6407
tempaus	substantiivi	6406
räjähde	substantiivi	6403
väsyä	verbi	6402
pieli	substantiivi	6395
kuolonuhri	substantiivi	6392
vaalikone	substantiivi	6380
pidätys	substantiivi	6377
osallinen	adjektiivi	6376
sähkölinja	substantiivi	6376
verohallinto	substantiivi	6376
realistinen	adjektiivi	6372
kiireellinen	adjektiivi	6371
eettinen	adjektiivi	6370
valoisa	adjektiivi, substantiivi	6370
tosiasia	substantiivi	6369
paitsio	substantiivi	6368
edellisvuosi	substantiivi	6364
käsittää	verbi	6364
sammutustyö	substantiivi	6363
kerääntyä	verbi	6360
lause	substantiivi	6353
elämäntapa	substantiivi	6352
jälkikäteen	adverbi	6351
anastaa	verbi	6348
kangas	substantiivi*	6347
ukraina	substantiivi	6346
rekrytointi	substantiivi	6343
syöttöpiste	substantiivi	6341
perille	adverbi	6339
pahoitella	verbi	6337
neuvola	substantiivi	6332
muoti	substantiivi	6328
venyttää	verbi	6327
huonokuntoinen	adjektiivi	6325
toteutus	substantiivi	6324
rytmi	substantiivi	6316
verottaa	verbi	6315
ehkäisy	substantiivi	6313
käteinen	adjektiivi, substantiivi	6312
pystyssä	adverbi	6310
rakentaja	substantiivi	6307
viini	substantiivi*	6306
kaukolämpö	substantiivi	6304
ajokortti	substantiivi	6299
globaali	adjektiivi	6298
aukioloaika	substantiivi	6295
supistaa	verbi	6287
vaalikausi	substantiivi	6287
ahdistaa	verbi	6284
julkisivu	substantiivi	6283
lyhyesti	adverbi	6283
rivitalo	substantiivi	6283
pienentyä	verbi	6282
prinsessa	substantiivi	6278
senttimetri	substantiivi	6278
vastuullinen	adjektiivi	6277
sisko	substantiivi	6274
yleisötilaisuus	substantiivi	6274
tuomaristo	substantiivi	6272
vierailija	substantiivi	6272
fyysisesti	adverbi	6268
henkilöllisyys	substantiivi	6266
elo	substantiivi	6264
pelastaja	substantiivi	6264
sananvapaus	substantiivi	6263
haukkua	verbi	6262
vastikään	adverbi	6257
rikko	substantiivi, adjektiivi	6253
ihmeellinen	adjektiivi	6248
raskaus	substantiivi	6245
nostattaa	verbi	6243
tieteellinen	adjektiivi	6242
vääntö	substantiivi	6240
makea	adjektiivi, substantiivi	6239
kasata	verbi	6237
huijata	verbi	6235
pussi	substantiivi	6234
eväs	substantiivi	6231
oikeusministeri	substantiivi	6220
mainostaa	verbi	6218
vitsi	substantiivi	6218
aines	substantiivi	6217
vaisu	adjektiivi	6217
raaka	substantiivi	6214
kana	substantiivi	6213
käsityö	substantiivi	6203
povata	verbi	6199
raja-asema	substantiivi	6198
turma	substantiivi	6197
ikäryhmä	substantiivi	6196
erimielisyys	substantiivi	6194
kapea	adjektiivi	6188
kuulustelu	substantiivi	6186
pyöräily	substantiivi	6186
suuruinen	adjektiivi	6181
syrjäytyä	verbi	6172
yleisurheilu	substantiivi	6172
lähiopetus	substantiivi	6170
kuivuus	substantiivi	6165
perheenjäsen	substantiivi	6164
keski-ikäinen	adjektiivi	6163
vastustus	substantiivi	6160
tuuri	substantiivi	6158
termi	substantiivi	6157
tuonti	substantiivi	6154
korkeintaan	adverbi	6150
salama	substantiivi	6150
lakata	verbi*	6147
sortua	verbi	6147
huutokauppa	substantiivi	6146
ylläpito	substantiivi	6144
potti	substantiivi*	6139
sinfoniaorkesteri	substantiivi	6134
varuskunta	substantiivi	6134
intohimo	substantiivi	6133
kehä	substantiivi	6132
syvyys	substantiivi	6132
seksuaalirikos	substantiivi	6130
hämärä	adjektiivi, substantiivi	6118
arkinen	adjektiivi	6117
eräänlainen	adjektiivi	6115
konttori	substantiivi	6115
parlamenttivaalit	substantiivi	6115
saatto	substantiivi	6115
ahdistus	substantiivi	6113
tytäryhtiö	substantiivi	6112
yksimielisesti	adverbi	6111
kerto	substantiivi	6107
kesätyö	substantiivi	6107
lääketiede	substantiivi	6106
valokuvaaja	substantiivi	6102
kuivua	verbi	6101
kaappi	substantiivi	6099
jätkä	substantiivi	6097
hiljaisuus	substantiivi	6095
miinus	adverbi, prepositio, substantiivi	6094
esikuva	substantiivi	6093
rohkeus	substantiivi	6090
klassikko	substantiivi	6089
kainuulainen	adjektiivi, substantiivi	6088
brändi	substantiivi	6087
pomo	substantiivi	6083
näytös	substantiivi	6080
polkea	verbi	6080
ylistää	verbi	6079
konkari	substantiivi	6073
alaisuus	substantiivi	6072
jengi	substantiivi	6072
maastopalo	substantiivi	6070
vakuutus	substantiivi	6067
demokraattinen	adjektiivi	6064
vammainen	adjektiivi, substantiivi	6060
ryöstää	verbi	6051
ulkopoliittinen	adjektiivi	6050
riehua	verbi	6049
nykyaika	substantiivi	6047
veronmaksaja	substantiivi	6046
asevoima	substantiivi	6044
monimuotoisuus	substantiivi	6033
keskikenttäpelaaja	substantiivi	6029
sähköyhtiö	substantiivi	6029
talteen	adverbi	6025
epäilys	substantiivi	6024
valtionosuus	substantiivi	6022
pysytellä	verbi	6021
tuhoisa	adjektiivi	6021
sokeri	substantiivi	6015
pato	substantiivi	6013
ELY-keskus	substantiivi	6012
kiitollinen	adjektiivi	6010
vuokra-asunto	substantiivi	6009
asioida	verbi	6008
tyyppinen	adjektiivi	6007
arvosana	substantiivi	6004
veteraani	substantiivi	6004
valio	substantiivi	5998
loppukesä	substantiivi	5996
keskiosa	substantiivi	5995
murskata	verbi	5995
huippu-urheilu	substantiivi	5993
jalkapalloilija	substantiivi	5991
rekisteri	substantiivi	5987
pituinen	adjektiivi	5986
jännittävä	adjektiivi	5984
terveellinen	adjektiivi	5982
juutalainen	substantiivi, adjektiivi	5980
ratikka	substantiivi	5980
surra	verbi	5980
hajottaa	verbi	5979
hengittää	verbi	5975
ennätysmäärä	substantiivi	5970
jäljittää	verbi	5968
turhaan	adverbi	5968
ydinkeskusta	substantiivi	5967
pitkittyä	verbi	5966
mustikka	substantiivi	5964
kumpikaan	pronomini	5957
maastohiihto	substantiivi	5953
väistyä	verbi	5953
piilo	substantiivi	5952
kellari	substantiivi	5950
agentti	substantiivi	5946
vaieta	verbi	5938
kyllästyä	verbi	5937
todennäköisyys	substantiivi	5936
vuosituhat	substantiivi	5935
kauppakamari	substantiivi	5932
kalastaa	verbi	5929
katko	substantiivi*	5929
perintö	substantiivi	5929
täysillä	adverbi	5927
epäselvyys	substantiivi	5925
humala	substantiivi	5925
tabletti	substantiivi	5919
peruuttaa	verbi	5917
turvallisesti	adverbi	5916
valtiollinen	adjektiivi	5914
todistus	substantiivi	5910
kunnallinen	adjektiivi	5909
ylittyä	verbi	5903
sellutehdas	substantiivi	5899
riippumaton	adjektiivi	5895
kitkeä	verbi	5894
yksimielinen	adjektiivi	5894
kymppi	substantiivi	5891
vieri	substantiivi	5886
tupakointi	substantiivi	5885
tulokas	substantiivi	5883
uupua	verbi	5882
herätys	substantiivi	5877
pakkaus	substantiivi	5876
voi	substantiivi	5876
soitin	substantiivi	5875
viljellä	verbi	5872
piano	substantiivi, adverbi	5871
ateria	substantiivi	5870
pihapiiri	substantiivi	5870
meininki	substantiivi	5868
puutteellinen	adjektiivi	5867
aikoinaan	adverbi	5865
partio	substantiivi	5864
veroprosentti	substantiivi	5862
palanen	substantiivi	5861
kontti	substantiivi*	5859
ennakkoäänestys	substantiivi	5855
peitto	substantiivi	5851
ehdokkuus	substantiivi	5845
tanssija	substantiivi	5841
pohjalainen	adjektiivi, substantiivi	5838
kirjeenvaihtaja	substantiivi	5835
toimihenkilö	substantiivi	5831
ohut	adjektiivi	5830
tasku	substantiivi	5827
liittovaltio	substantiivi	5826
osaaja	substantiivi	5824
kaupunginvaltuutettu	substantiivi	5822
selventää	verbi	5821
hämmästyä	verbi	5815
ellei	alistuskonjunktio, kieltoverbi	5814
hissi	substantiivi	5814
